products,cycle,phase,elapsed_s,private_bytes,managed_bytes,handles,gdi,user,threads,gc0,gc1,gc2,dispatcher_ms,pending_dispatcher,cache_entries,image_lookups,scan_ms,render_ms,native_input_pending
100000,6,Rows,180.549,358260736,77204420,666,34,43,36,2302,2013,91,0.203,152,500,0,65.099,193.799,1
100000,6,Rows,180.746,358260736,77759092,666,36,43,36,2304,2015,91,0.200,152,500,0,64.907,129.349,1
100000,6,Rows,180.919,358690816,80193656,666,38,43,36,2305,2016,91,0.184,152,500,0,42.823,126.376,1
100000,6,Rows,181.180,358690816,77274956,666,40,43,36,2308,2018,92,0.195,152,500,0,69.792,187.535,1
100000,6,Grid,181.496,359337984,77979012,666,44,43,36,2312,2020,92,0.199,150,500,0,175.561,124.689,1
100000,6,Grid,181.669,359624704,80346200,666,46,43,36,2313,2021,92,0.208,150,500,0,44.580,124.665,1
100000,6,Grid,181.916,360054784,77089796,666,28,43,36,2316,2023,93,0.192,150,500,0,67.100,176.560,1
100000,6,Grid,182.109,360054784,78063304,666,30,43,36,2318,2025,93,0.204,150,500,0,65.504,123.737,1
100000,6,Grid,182.346,360054784,77400444,666,32,43,36,2320,2027,94,0.215,150,500,0,42.716,190.762,1
100000,6,Grid,182.536,360054784,80199964,666,34,43,36,2322,2028,94,0.230,150,500,0,69.550,116.649,1
100000,6,Grid,182.803,360341504,77146552,666,36,43,36,2325,2030,95,0.212,150,500,0,70.171,193.813,1
100000,6,Grid,183.000,359624704,77964472,666,38,43,36,2327,2032,95,0.223,150,500,0,65.587,127.521,1
100000,6,Grid,183.168,360189952,80522180,666,40,43,36,2328,2033,95,0.213,150,500,0,41.371,122.517,1
100000,6,Grid,183.390,359641088,76904524,666,42,43,36,2331,2035,96,0.208,150,500,0,65.645,151.868,1
100000,6,before_idle,184.801,373731328,76001444,719,32,45,36,2346,2048,97,0.098,175,500,0,0.000,0.000,1
100000,6,after_idle,204.820,354762752,80137116,701,28,42,35,2576,2277,97,0.120,165,500,0,0.000,0.000,1
100000,7,Rows,207.294,366555136,135953516,668,27,42,36,2606,2305,99,0.275,1201,500,0,100.416,229.992,1
