products,cart,operation,sample,ms,private_bytes,gc0,gc1,gc2,dispatcher_probe_ms,connections,product_commands,commands_on_dispatcher
100000,10,scan,3,2.185,34258944,8,7,1,2.269,11,11,11
100000,10,scan,4,1.766,34258944,8,7,1,1.813,11,11,11
100000,10,scan,5,2.290,34258944,8,7,1,2.366,11,11,11
100000,10,scan,6,2.377,34258944,8,7,1,2.454,11,11,11
100000,10,scan,7,1.785,34258944,8,7,1,1.835,11,11,11
100000,10,scan,8,2.228,34258944,8,7,1,2.309,11,11,11
100000,10,scan,9,1.604,34258944,8,7,1,1.649,11,11,11
100000,10,scan,10,1.733,34258944,8,7,1,1.798,11,11,11
100000,10,scan,11,1.612,34258944,8,7,1,1.657,11,11,11
100000,10,scan,12,1.912,34258944,8,7,1,1.987,11,11,11
100000,10,scan,13,1.661,34258944,8,7,1,1.705,11,11,11
100000,10,scan,14,1.778,34258944,8,7,1,1.846,11,11,11
100000,10,scan,15,2.251,34258944,8,7,1,2.332,11,11,11
100000,10,scan,16,1.707,34258944,8,7,1,1.756,11,11,11
100000,10,scan,17,1.899,34258944,8,7,1,1.985,11,11,11
100000,10,scan,18,1.746,34263040,8,7,1,1.791,11,11,11
100000,10,scan,19,2.916,34263040,8,7,1,2.999,11,11,11
100000,10,scan,20,2.154,34263040,8,7,1,2.237,11,11,11
100000,10,scan,21,1.658,34263040,8,7,1,1.702,11,11,11
100000,10,scan,22,2.209,34263040,8,7,1,2.288,11,11,11
100000,10,scan,23,1.685,34263040,8,7,1,1.816,11,11,11
100000,10,scan,24,1.947,34332672,8,7,1,2.006,11,11,11
100000,10,scan,25,2.146,34594816,8,7,1,2.233,11,11,11
100000,10,scan,26,1.781,34791424,8,7,1,1.826,11,11,11
100000,10,scan,27,2.102,35053568,9,8,1,2.167,11,11,11
100000,10,scan,28,1.949,35119104,9,8,1,2.030,11,11,11
100000,10,scan,29,1.803,35119104,9,8,1,1.848,11,11,11
100000,10,scan,30,1.796,35119104,9,8,1,1.859,11,11,11
100000,50,scan,0,7.908,35119104,9,8,1,8.006,51,51,51
100000,50,scan,1,8.011,35119104,9,8,1,8.098,51,51,51
100000,50,scan,2,9.623,35119104,9,8,1,9.708,51,51,51
100000,50,scan,3,6.944,35119104,9,8,1,7.021,51,51,51
100000,50,scan,4,10.156,35119104,10,9,1,10.245,51,51,51
100000,50,scan,5,7.840,35119104,10,9,1,7.937,51,51,51
100000,50,scan,6,8.422,35119104,10,9,1,8.515,51,51,51
100000,50,scan,7,10.025,35119104,10,9,1,10.119,51,51,51
100000,50,scan,8,8.318,35119104,10,9,1,8.402,51,51,51
100000,50,scan,9,9.216,35119104,11,10,1,9.326,51,51,51
100000,50,scan,10,8.410,35119104,11,10,1,8.511,51,51,51
100000,50,scan,11,8.779,35119104,11,10,1,8.882,51,51,51
100000,50,scan,12,7.485,35119104,11,10,1,7.661,51,51,51
100000,50,scan,13,8.065,35119104,11,10,1,8.163,51,51,51
100000,50,scan,14,9.161,35119104,12,11,1,9.267,51,51,51
100000,50,scan,15,7.021,35119104,12,11,1,7.114,51,51,51
100000,50,scan,16,8.198,35119104,12,11,1,8.291,51,51,51
100000,50,scan,17,7.793,35119104,12,11,1,7.927,51,51,51
100000,50,scan,18,7.737,35119104,12,11,1,7.822,51,51,51
100000,50,scan,19,9.002,35119104,13,12,1,9.084,51,51,51
100000,50,scan,20,7.736,35119104,13,12,1,7.835,51,51,51
100000,50,scan,21,8.913,35119104,13,12,1,9.038,51,51,51
100000,50,scan,22,7.533,35119104,13,12,1,7.623,51,51,51
100000,50,scan,23,6.953,35119104,13,12,1,7.035,51,51,51
100000,50,scan,24,9.229,35119104,14,13,1,9.319,51,51,51
100000,50,scan,25,9.569,35119104,14,13,1,9.664,51,51,51
100000,50,scan,26,7.651,35119104,14,13,1,7.750,51,51,51
100000,50,scan,27,8.708,35119104,14,13,1,8.811,51,51,51
100000,50,scan,28,10.021,35119104,14,13,1,10.154,51,51,51
100000,50,scan,29,11.367,35119104,15,14,1,11.522,51,51,51
100000,50,scan,30,8.721,35119104,15,14,1,8.800,51,51,51
100000,100,scan,0,16.578,35119104,15,14,1,16.674,101,101,101
100000,100,scan,1,16.201,35119104,16,15,1,16.291,101,101,101
100000,100,scan,2,14.464,35119104,16,15,1,14.563,101,101,101
100000,100,scan,3,17.581,35119104,17,16,1,17.690,101,101,101
100000,100,scan,4,16.549,35119104,17,16,1,16.662,101,101,101
100000,100,scan,5,15.896,35119104,18,17,1,15.991,101,101,101
100000,100,scan,6,14.543,35119104,18,17,1,14.642,101,101,101
100000,100,scan,7,16.022,35119104,19,18,1,16.121,101,101,101
100000,100,scan,8,15.492,35119104,19,18,1,15.585,101,101,101
100000,100,scan,9,14.825,35119104,20,19,1,14.920,101,101,101
100000,100,scan,10,14.344,35119104,20,19,1,14.440,101,101,101
100000,100,scan,11,15.873,35119104,21,20,1,15.978,101,101,101
100000,100,scan,12,15.538,35119104,21,20,1,15.635,101,101,101
100000,100,scan,13,14.550,35119104,21,20,1,14.652,101,101,101
100000,100,scan,14,14.802,35119104,22,21,1,14.904,101,101,101
100000,100,scan,15,16.217,35119104,22,21,1,16.317,101,101,101
100000,100,scan,16,15.234,35119104,23,22,1,15.337,101,101,101
100000,100,scan,17,16.450,35119104,23,22,1,16.548,101,101,101
100000,100,scan,18,16.006,35119104,24,23,1,16.109,101,101,101
100000,100,scan,19,16.451,35119104,24,23,1,16.554,101,101,101
100000,100,scan,20,17.856,35119104,25,24,1,17.958,101,101,101
100000,100,scan,21,16.249,35119104,25,24,1,16.343,101,101,101
100000,100,scan,22,15.654,35119104,26,25,1,15.751,101,101,101
100000,100,scan,23,14.426,35119104,26,25,1,14.519,101,101,101
100000,100,scan,24,16.467,35119104,27,26,1,16.569,101,101,101
100000,100,scan,25,14.728,35119104,27,26,1,14.823,101,101,101
100000,100,scan,26,16.127,35119104,28,27,1,16.225,101,101,101
100000,100,scan,27,14.422,35119104,28,27,1,14.518,101,101,101
100000,100,scan,28,16.992,35119104,29,28,1,17.089,101,101,101
100000,100,scan,29,15.123,35119104,29,28,1,15.229,101,101,101
100000,100,scan,30,16.425,35119104,30,29,1,16.523,101,101,101
100000,500,scan,0,90.744,35119104,36,35,1,90.845,501,501,501
100000,500,scan,1,95.216,35106816,43,42,2,95.313,501,501,501
100000,500,scan,2,91.395,35106816,49,48,2,91.502,501,501,501
100000,500,scan,3,95.290,35106816,55,54,2,95.412,501,501,501
100000,500,scan,4,90.708,35106816,62,61,2,90.808,501,501,501
100000,500,scan,5,89.286,35106816,68,67,2,89.387,501,501,501
100000,500,scan,6,89.064,35106816,75,74,2,89.164,501,501,501
100000,500,scan,7,92.902,35106816,81,80,2,93.005,501,501,501
100000,500,scan,8,92.436,35106816,88,87,2,92.536,501,501,501
100000,500,scan,9,91.325,35106816,94,93,2,91.421,501,501,501
100000,500,scan,10,93.332,35106816,101,100,2,93.431,501,501,501
100000,500,scan,11,90.479,35106816,107,106,2,90.579,501,501,501
100000,500,scan,12,94.189,35106816,113,112,2,94.286,501,501,501
100000,500,scan,13,92.674,35106816,120,119,2,92.775,501,501,501
100000,500,scan,14,91.948,35106816,126,125,2,92.052,501,501,501
100000,500,scan,15,96.504,35106816,133,132,2,96.622,501,501,501
100000,500,scan,16,104.840,35106816,139,138,2,105.026,501,501,501
100000,500,scan,17,92.018,35106816,146,145,2,92.118,501,501,501
100000,500,scan,18,91.251,35106816,152,151,2,91.349,501,501,501
100000,500,scan,19,92.396,35106816,159,158,2,92.499,501,501,501
100000,500,scan,20,90.149,35106816,165,164,2,90.243,501,501,501
100000,500,scan,21,91.192,35106816,171,170,2,91.292,501,501,501
100000,500,scan,22,93.449,35106816,178,177,2,93.551,501,501,501
100000,500,scan,23,90.992,35106816,184,183,2,91.093,501,501,501
100000,500,scan,24,91.629,35106816,191,190,2,91.732,501,501,501
100000,500,scan,25,90.694,35106816,197,196,2,90.797,501,501,501
100000,500,scan,26,92.574,35172352,204,203,2,92.674,501,501,501
100000,500,scan,27,96.320,35172352,210,209,2,96.422,501,501,501
100000,500,scan,28,101.256,35237888,217,216,2,101.367,501,501,501
100000,500,scan,29,96.778,35303424,223,222,2,96.871,501,501,501
100000,500,scan,30,94.382,35303424,229,228,2,95.136,501,501,501
