products,operation,sample,ms,private_bytes,gc0,gc1,gc2
20000,daily_csv_1_to_31_sales,18,0.690,189255680,584,386,38
20000,search_details_100,19,6.046,189255680,584,386,38
20000,local_sale_transaction_no_network,19,4.683,189255680,584,386,38
20000,daily_csv_1_to_31_sales,19,0.435,189255680,584,386,38
20000,search_details_100,20,6.134,189255680,584,386,38
20000,local_sale_transaction_no_network,20,5.078,189255680,584,386,38
20000,daily_csv_1_to_31_sales,20,0.575,189255680,584,386,38
20000,search_details_100,21,6.138,189255680,584,386,38
20000,local_sale_transaction_no_network,21,5.183,189255680,584,386,38
20000,daily_csv_1_to_31_sales,21,0.501,189255680,584,386,38
20000,search_details_100,22,7.013,189255680,584,386,38
20000,local_sale_transaction_no_network,22,5.503,189255680,584,386,38
20000,daily_csv_1_to_31_sales,22,0.509,189255680,584,386,38
20000,search_details_100,23,7.892,189255680,584,386,38
20000,local_sale_transaction_no_network,23,5.728,189255680,584,386,38
20000,daily_csv_1_to_31_sales,23,0.523,189255680,584,386,38
20000,search_details_100,24,6.027,189255680,584,386,38
20000,local_sale_transaction_no_network,24,5.263,189255680,584,386,38
20000,daily_csv_1_to_31_sales,24,0.557,189255680,584,386,38
20000,search_details_100,25,6.682,189255680,584,386,38
20000,local_sale_transaction_no_network,25,5.547,189255680,584,386,38
20000,daily_csv_1_to_31_sales,25,0.519,189255680,584,386,38
20000,search_details_100,26,7.062,189255680,584,386,38
20000,local_sale_transaction_no_network,26,5.572,189255680,584,386,38
20000,daily_csv_1_to_31_sales,26,0.524,189255680,584,386,38
20000,search_details_100,27,6.031,189255680,584,386,38
20000,local_sale_transaction_no_network,27,4.748,189255680,584,386,38
20000,daily_csv_1_to_31_sales,27,0.466,189255680,585,387,38
20000,search_details_100,28,6.152,189255680,585,387,38
20000,local_sale_transaction_no_network,28,4.934,189255680,585,387,38
20000,daily_csv_1_to_31_sales,28,0.509,189255680,585,387,38
20000,search_details_100,29,5.875,189255680,585,387,38
20000,local_sale_transaction_no_network,29,5.244,189255680,585,387,38
20000,daily_csv_1_to_31_sales,29,0.611,189255680,585,387,38
20000,search_details_100,30,5.981,189255680,585,387,38
20000,local_sale_transaction_no_network,30,5.625,189255680,585,387,38
20000,daily_csv_1_to_31_sales,30,0.520,189255680,585,387,38
