products,cycle,phase,elapsed_s,private_bytes,managed_bytes,handles,gdi,user,threads,gc0,gc1,gc2,dispatcher_ms,pending_dispatcher,cache_entries,image_lookups,scan_ms,render_ms
100000,8,Grid,243.736,357789696,82411128,666,34,42,36,2986,2813,118,0.215,196,500,0,65.021,138.959
100000,8,Grid,243.928,357789696,83755332,666,36,42,36,2988,2815,118,0.210,196,500,0,66.307,121.533
100000,8,Grid,244.154,357789696,82915104,666,38,42,36,2990,2817,119,0.218,196,500,0,39.894,182.687
100000,8,Grid,244.331,358064128,85012212,666,40,42,36,2992,2818,119,0.224,196,500,0,61.859,111.097
100000,8,Grid,244.558,358023168,82405524,666,42,42,36,2995,2820,120,0.219,196,500,0,66.618,154.835
100000,8,before_idle,245.953,373305344,85035768,719,32,45,36,3009,2834,121,0.130,222,500,0,0.000,0.000
100000,8,after_idle,265.973,352251904,84222408,701,28,43,35,3240,3065,121,0.121,212,500,0,0.000,0.000
100000,9,Rows,268.502,363036672,137579380,673,27,43,36,3271,3094,123,0.283,1249,500,0,67.959,258.755
100000,9,Rows,268.647,363094016,145318696,673,28,43,36,3273,3096,124,0.241,928,500,0,10.441,130.813
100000,9,Rows,270.571,363659264,135437832,667,30,43,35,3288,3110,124,0.204,228,500,0,1799.196,120.003
100000,9,Rows,270.858,366034944,84980940,668,32,43,36,3291,3113,125,0.222,226,500,0,74.566,208.945
100000,9,Rows,271.024,366620672,87963244,668,30,43,36,3292,3114,125,0.281,221,500,0,43.151,119.308
100000,9,Rows,271.233,365690880,84972884,668,31,43,36,3295,3116,126,0.207,221,500,0,61.988,142.689
100000,9,Rows,271.429,366030848,85680600,668,32,43,36,3297,3118,126,0.215,221,500,0,65.251,126.464
100000,9,Rows,271.596,366661632,88135432,668,34,43,36,3298,3119,126,0.211,221,500,0,40.016,123.051
100000,9,Rows,271.807,365740032,84972576,668,36,43,36,3301,3121,127,0.210,221,500,0,62.381,144.391
100000,9,Rows,272.008,366043136,85600612,668,38,43,36,3303,3123,127,0.201,221,500,0,64.362,133.613
100000,9,Grid,272.402,366559232,85196468,668,42,43,36,3307,3126,128,0.210,220,500,0,176.126,188.106
