products,cycle,phase,elapsed_s,private_bytes,managed_bytes,handles,gdi,user,threads,gc0,gc1,gc2,dispatcher_ms,pending_dispatcher,cache_entries,image_lookups,scan_ms,render_ms
100000,3,Rows,93.578,324599808,72693836,666,40,44,39,1224,1139,54,0.186,94,500,0,39.609,118.981
100000,3,Grid,94.078,249790464,72022480,666,44,44,39,1229,1142,56,0.190,93,500,0,201.827,268.091
100000,3,Grid,94.250,249933824,72171616,666,46,44,39,1231,1143,56,0.191,92,500,0,60.441,106.668
100000,3,Grid,94.473,249856000,69591852,666,28,44,39,1234,1145,57,0.181,92,500,0,61.806,157.864
100000,3,Grid,94.654,250241024,70417464,666,30,44,39,1236,1147,57,0.185,92,500,0,61.252,115.734
100000,3,Grid,94.854,250540032,66471444,666,32,44,39,1239,1149,58,0.187,92,500,0,39.995,155.568
100000,3,Grid,95.019,250540032,71789164,666,34,44,39,1240,1150,58,0.189,92,500,0,39.173,101.664
100000,3,Grid,95.237,249921536,69807832,666,36,44,39,1243,1152,59,0.194,92,500,0,58.931,154.522
100000,3,Grid,95.421,251453440,70473008,666,38,44,39,1245,1154,59,0.172,92,500,0,60.657,119.055
100000,3,Grid,95.635,252510208,69170212,666,40,44,39,1248,1156,60,0.184,92,500,0,61.740,148.382
100000,3,Grid,95.799,252116992,71335648,666,42,44,39,1249,1157,60,0.184,92,500,0,42.340,117.611
100000,3,before_idle,97.133,263221248,71743388,704,32,46,39,1264,1171,62,0.076,118,500,0,0.000,0.000
100000,3,after_idle,117.176,246681600,70300120,697,26,43,37,1507,1414,62,0.116,98,500,0,0.000,0.000
100000,4,Rows,119.546,306716672,125512188,669,27,43,39,1536,1442,63,0.177,1136,500,0,62.926,243.993
100000,4,Rows,119.658,311287808,130803896,669,28,43,39,1536,1442,63,0.226,905,500,0,8.894,98.051
100000,4,Rows,121.546,307126272,72336988,655,30,42,35,1555,1455,66,0.192,115,500,0,1717.049,167.645
100000,4,Rows,121.714,308539392,74961820,656,30,42,36,1556,1456,66,0.249,108,500,0,40.295,123.258
100000,4,Rows,121.947,306569216,72462212,656,31,42,36,1559,1458,67,0.294,108,500,0,59.593,169.963
100000,4,Rows,122.140,307421184,72697632,656,32,42,36,1561,1460,67,0.181,108,500,0,63.064,125.438
100000,4,Rows,122.305,307892224,75089328,656,34,42,36,1562,1461,67,0.539,108,500,0,40.724,120.734
100000,4,Rows,122.537,294506496,72193980,656,36,42,36,1565,1463,68,0.190,108,500,0,59.035,168.279
100000,4,Rows,122.733,306569216,72769196,656,38,42,36,1567,1465,68,0.194,108,500,0,62.873,129.713
100000,4,Rows,122.891,307064832,75149388,656,40,42,36,1568,1466,68,0.178,108,500,0,37.825,115.787
100000,4,Grid,123.298,307032064,72218132,656,44,42,36,1574,1469,70,0.207,107,500,0,207.313,171.533
100000,4,Grid,123.492,307736576,72103012,656,46,42,36,1576,1471,70,0.191,106,500,0,64.247,125.864
100000,4,Grid,123.659,308449280,74766364,656,28,42,36,1577,1472,70,0.186,106,500,0,42.390,120.436
100000,4,Grid,123.896,307535872,72200108,656,30,42,36,1580,1474,71,0.193,106,500,0,64.785,168.990
100000,4,Grid,124.094,307769344,72692544,656,32,42,36,1582,1476,71,0.184,106,500,0,63.735,129.630
100000,4,Grid,124.257,308101120,75248796,656,34,42,36,1583,1477,71,0.230,106,500,0,39.128,119.050
